,Unnamed: 0,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Zipcode,IsWalmart,IsCSV,IsWalgreen,IsTarget,IsCVS,IsRiteAid,IsSuperShop
21107,21107,Starbucks,7576-18559,Melville,Company Owned,64 Broad Hollow Road,Melville,NY,US,117472504,631-692-0392,GMT-05:00 America/New_York,-73.42,40.79,11747,0,0,0,0,0,0,0
21108,21108,Starbucks,21980-216607,North Melville,Company Owned,"488 Walt Whitman Rd, LaBoutique",Melville,NY,US,11747,5164062832,GMT-05:00 America/New_York,-73.41,40.81,11747,0,0,0,0,0,0,0
21109,21109,Starbucks,7302-555,Merrick,Company Owned,2015 Merrick Road,Merrick,NY,US,115664644,(516) 379-7467,GMT-05:00 America/New_York,-73.55,40.66,11566,0,0,0,0,1,0,0
21110,21110,Starbucks,19917-202867,Target Middletown T-1296,Licensed,"1 N Galleria Dr, Orange Plaza",Middletown,NY,US,10941,845-692-3700,GMT-05:00 America/New_York,-74.37,41.45,10941,0,0,0,1,0,1,0
21111,21111,Starbucks,13454-106336,"Middletown, Orange Plaza",Company Owned,"51 Orange Plaza Lane, Miller Place Shopping Center",Middletown,NY,US,109402254,845-343-0747,GMT-05:00 America/New_York,-74.38,41.45,10941,0,0,0,1,0,1,0
21112,21112,Starbucks,7844-81481,Miller Place,Company Owned,"385 Route 25 A, 14",Miller Place,NY,US,117642525,631-331-0405,GMT-05:00 America/New_York,-72.99,40.94,11764,0,0,0,0,1,1,1
21113,21113,Starbucks,76491-97547,Target Monroe T-2024,Licensed,128 Bailey Farm Rd,Monroe,NY,US,109504952,845-783-5686,GMT-05:00 America/New_York,-74.15,41.32,10926,0,0,0,0,0,0,0
21114,21114,Starbucks,814-2012,Mt. Kisco,Company Owned,41 South Moger Avenue,Mount Kisco,NY,US,105492219,914-666-0248,GMT-05:00 America/New_York,-73.73,41.21,10549,0,0,0,1,1,1,0
21115,21115,Starbucks,76285-90998,Target Mt Vernon T-1887,Licensed,600 Garden Ave,Mount Vernon,NY,US,105504747,,GMT-05:00 America/New_York,-73.82,40.9,10803,0,0,0,0,1,0,0
21116,21116,Starbucks,76318-95721,Target Mt Kisco T-1954,Licensed,195A N Bedford Rd,Mt Kisco,NY,US,105491149,914-602-0004,GMT-05:00 America/New_York,-73.72,41.22,10549,0,0,0,1,1,1,0
21117,21117,Starbucks,11369-104643,Nanuet,Company Owned,"126 West Rockland Plaza, Shops at Nanuet",Nanuet,NY,US,109542210,845-624-2085,GMT-05:00 America/New_York,-74.01,41.1,10954,0,0,0,0,0,0,1
21118,21118,Teavana,28470-250137,Teavana - Shops at Nanuet,Company Owned,8127 Fashion Dr.,Nanuet,NY,US,10954,845-623-1635,GMT-05:00 America/New_York,-74.01,41.1,10954,0,0,0,0,0,0,1
21119,21119,Starbucks,22187-214245,Simon Properties - The Shops at Nan,Licensed,1131 Fashion Dr,Nanuet,NY,US,10954,845-624-9410,GMT-05:00 America/New_York,-74.02,41.1,10954,0,0,0,0,0,0,1
21120,21120,Starbucks,14795-112405,"Nesconset, Smithtown Blvd.",Company Owned,465 Smithtown Blvd.,Nesconset,NY,US,117672421,631-979-3093,GMT-05:00 America/New_York,-73.15,40.83,11767,0,0,0,0,1,0,0
21121,21121,Starbucks,14785-128844,New City,Company Owned,83 South Main,New City,NY,US,109563511,845-639-5304,GMT-05:00 America/New_York,-73.99,41.14,10956,0,0,1,0,1,1,0
21122,21122,Starbucks,7592-14132,New Hyde Park,Company Owned,1596 Union Turnpike,New Hyde Park,NY,US,110401762,718-831-1323,GMT-05:00 America/New_York,-73.69,40.75,11042,0,0,0,0,0,0,0
21123,21123,Starbucks,79421-96640,Stop & Shop-New Hyde Park #570,Licensed,653 Hillside Ave,New Hyde Park,NY,US,110402512,516-616-9170,GMT-05:00 America/New_York,-73.7,40.74,11004,0,0,0,0,1,1,0
21124,21124,Starbucks,7499-6006,New Paltz,Company Owned,1 Plattekill Avenue,New Paltz,NY,US,125611918,845-256-9815,GMT-05:00 America/New_York,-74.09,41.75,12561,0,0,0,0,0,1,0
21125,21125,Starbucks,25851-231664,SUNY New Paltz Parker Theatre,Licensed,1 Hawk Dr,New Paltz,NY,US,12561,8452572540,GMT-05:00 America/New_York,-74.09,41.75,12561,0,0,0,0,0,1,0
21126,21126,Starbucks,73950-96652,Stop & Shop-New Rochelle #529,Licensed,2425 Palmer Ave,New Rochelle,NY,US,108014400,914-632-7084,GMT-05:00 America/New_York,-73.77,40.92,10538,0,0,0,0,1,0,0
21127,21127,Starbucks,7209-548,Wykagyl,Company Owned,1278-80 North Avenue,New Rochelle,NY,US,108042603,914-654-8651,GMT-05:00 America/New_York,-73.8,40.95,10804,0,0,0,0,1,0,0
21128,21128,Starbucks,23930-227526,Iona College - Student Union,Licensed,715 North Ave,New Rochelle,NY,US,10801,914-633-4947,GMT-05:00 America/New_York,-73.79,40.93,10804,0,0,0,0,1,0,0
21129,21129,Starbucks,818-227125,80th & Second,Company Owned,245 East 80th St,New York,NY,US,10075,2124727972,GMT-05:00 America/New_York,-73.95,40.77,10044,0,0,0,0,0,0,0
21130,21130,Starbucks,14318-119964,Nassau & Fulton,Company Owned,130 Fulton Street,New York,NY,US,100382504,212-962-0439,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21131,21131,Starbucks,7670-36979,49th & 8th,Company Owned,"825 Eighth Avenue, W-9",New York,NY,US,100197416,212 307 1421,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21132,21132,Starbucks,7626-33939,Spring and Varick,Company Owned,"150 Varick Street, The Lyric Building",New York,NY,US,100131218,646-230-9816,GMT-05:00 America/New_York,-74.01,40.73,10012,0,0,0,0,1,1,0
21133,21133,Starbucks,7699-45959,95th & Broadway,Company Owned,2521 Broadway,New York,NY,US,100256924,(212) 316-0374,GMT-05:00 America/New_York,-73.97,40.79,10162,0,0,0,0,0,0,0
21134,21134,Starbucks,14092-114824,Macy's 6th Floor,Company Owned,151 W. 34th Street,New York,NY,US,100012101,212-268-3695,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21135,21135,Starbucks,20679-207324,87th & Third,Company Owned,1542 Third Avenue,New York,NY,US,10028,212-369-2949,GMT-05:00 America/New_York,-73.95,40.78,10028,0,0,1,0,1,0,0
21136,21136,Starbucks,25274-240368,26th between 10th and 11th,Company Owned,525 West 26th St,New York,NY,US,10001,347-387-7428,GMT-05:00 America/New_York,-74.0,40.75,10199,0,0,0,0,0,0,0
21137,21137,Starbucks,19890-198365,57th & Eighth,Company Owned,250 W 57th St,New York,NY,US,10107,212-586-0940,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21138,21138,Starbucks,14498-121264,88th & Broadway,Company Owned,2394 Broadway,New York,NY,US,100241703,212-595-3404,GMT-05:00 America/New_York,-73.98,40.79,10023,0,0,0,0,1,1,0
21139,21139,Starbucks,21506-212805,99th & Broadway,Company Owned,2621 Broadway,New York,NY,US,10025,212-222-3972,GMT-05:00 America/New_York,-73.97,40.8,10025,0,0,1,0,1,1,0
21140,21140,Starbucks,7407-1674,92nd & Third,Company Owned,1642 Third Avenue,New York,NY,US,101283618,212-360-0425,GMT-05:00 America/New_York,-73.95,40.78,10028,0,0,1,0,1,0,0
21141,21141,Starbucks,18509-188684,63rd & Lexington,Company Owned,822 Lexington Ave,New York,NY,US,10065,212-572-0984,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21142,21142,Starbucks,7622-22334,15th & 3rd,Company Owned,145 Third Avenue,New York,NY,US,100032543,212-677-7248,GMT-05:00 America/New_York,-73.99,40.73,10003,0,0,1,0,1,1,0
21143,21143,Starbucks,7769-65280,Macy's 3rd Floor,Company Owned,"151 W. 34th Street, Room 900",New York,NY,US,100012101,212 564 7025,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21144,21144,Starbucks,7497-8627,Broadway and Bond,Company Owned,665 Broadway,New York,NY,US,100122300,917-534-0799,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21145,21145,Starbucks,26286-244212,124th and Broadway,Company Owned,"3165 Broadway, 3167",New York,NY,US,10027,9292432549,GMT-05:00 America/New_York,-73.96,40.82,10115,0,0,0,0,0,0,0
21146,21146,Starbucks,8130-93577,34th & Park,Company Owned,3 Park Avenue,New York,NY,US,100165902,212-725-9469,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21147,21147,Starbucks,7462-233844,45th & 5th,Company Owned,2 West 45th,New York,NY,US,10036,2128690619,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21148,21148,Starbucks,11738-106177,63rd & Broadway,Company Owned,1889 Broadway,New York,NY,US,100237005,2122451362,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21149,21149,Starbucks,8965-95114,51st btwn Park & Madison,Company Owned,45 E. 51st Street,New York,NY,US,100225901,212-688-8834,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21150,21150,Starbucks,9239-162565,52nd Btwn Fifth & Sixth,Company Owned,1290 Sixth Avenue,New York,NY,US,10019,212-977-4861,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21151,21151,Starbucks,5114-153466,96th & Lexington,Company Owned,1491 Lexington Avenue,New York,NY,US,100297307,212-369-0313,GMT-05:00 America/New_York,-73.95,40.79,10029,0,0,0,0,1,1,0
21152,21152,Starbucks,75589-26767,Marriott Marquis - Street Level,Licensed,1535 Broadway,New York,NY,US,100364098,212-398-1900,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21153,21153,Starbucks,7557-15836,50th & 2nd,Company Owned,943 Second Avenue,New York,NY,US,100227744,212-715-0752,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21154,21154,Starbucks,28168-250311,46th between 6th and 5th,Company Owned,"55 West 46th st, Broadway at 81st",New York,NY,US,10036,646.647.5558,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21155,21155,Teavana,28466-250061,Teavana - Broadway at 81st,Company Owned,2261 Broadway,New York,NY,US,10024,212-799-0724,GMT-05:00 America/New_York,-73.98,40.79,10023,0,0,0,0,1,1,0
21156,21156,Starbucks,10282-100718,Pearl & Hanover,Company Owned,110 Pearl Street,New York,NY,US,100053510,212-482-6530,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21157,21157,Starbucks,7255-694,8th & 16th,Company Owned,124 Eighth Avenue,New York,NY,US,100115108,(212) 462-2020,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21158,21158,Starbucks,17496-180205,42nd & 9th,Company Owned,350 West 42nd Street,New York,NY,US,10036,2122444176,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21159,21159,Starbucks,831-2028,32nd & 2nd,Company Owned,585 2nd Avenue,New York,NY,US,100164803,212-684-1299,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21160,21160,Starbucks,7375-1557,195 Broadway,Company Owned,195 Broadway,New York,NY,US,100073100,212 3851104,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21161,21161,Starbucks,7277-986,23rd & Park,Company Owned,304 Park Avenue South,New York,NY,US,100104301,2124759025,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21162,21162,Starbucks,7682-50401,76th & Second,Company Owned,1449 Second Avenue,New York,NY,US,100212904,212-472-0653,GMT-05:00 America/New_York,-73.96,40.77,10021,0,0,1,0,1,0,0
21163,21163,Starbucks,20185-203785,23rd & 1st,Company Owned,400 E 23rd st,New York,NY,US,10010,212-673-4213,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21164,21164,Starbucks,19862-191464,UNIQLO @ 53rd & Fifth,Company Owned,"666 Fifth Avenue, 2nd floor",New York,NY,US,10103,212-956-2795,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21165,21165,Starbucks,7394-1505,81st & Columbus,Company Owned,444 Columbus Avenue,New York,NY,US,100245130,212-769-2296,GMT-05:00 America/New_York,-73.97,40.78,10023,0,0,0,0,1,1,0
21166,21166,Starbucks,837-95594,2nd Ave. & 9th Street,Company Owned,145 2nd Avenue,New York,NY,US,100035703,212-780-0027,GMT-05:00 America/New_York,-73.99,40.73,10003,0,0,1,0,1,1,0
21167,21167,Starbucks,7858-65800,17th & 1st,Company Owned,"286 First Avenue, A",New York,NY,US,100091850,212-353-1214,GMT-05:00 America/New_York,-73.98,40.73,10009,0,0,1,0,0,1,0
21168,21168,Starbucks,7540-241728,Union Square West,Company Owned,"25 Union Square West, 25",New York,NY,US,10003,6463366945,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21169,21169,Starbucks,1379-145445,Target East River Plaza T-2380,Licensed,517 E 117th St,New York,NY,US,100354409,212-835-0860,GMT-05:00 America/New_York,-73.93,40.8,10035,0,0,0,0,0,1,0
21170,21170,Starbucks,7261-784,Greenwich Ave at Bank St,Company Owned,93 Greenwich Avenue,New York,NY,US,100145203,(212) 462-4697,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21171,21171,Starbucks,7215-142646,47th & Broadway,Company Owned,1585 Broadway,New York,NY,US,10036,212-541-7515,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21172,21172,Starbucks,14442-122904,19th & Park,Company Owned,240 Park Avenue South,New York,NY,US,100031414,212-375-1415,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21173,21173,Starbucks,821-2019,66th & Third,Company Owned,1128 Third Avenue,New York,NY,US,100656606,212-472-6535,GMT-05:00 America/New_York,-73.96,40.77,10021,0,0,1,0,1,0,0
21174,21174,Starbucks,2784-91104,53rd & Sixth (NE Corner),Company Owned,1330 6th Ave.,New York,NY,US,10019,212-969-9066,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21175,21175,Starbucks,10841-103109,55th & Lex,Company Owned,655 Lexington Avenue,New York,NY,US,100224502,212-308-5717,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21176,21176,Starbucks,7465-6649,59th & Columbus,Company Owned,2 Columbus Avenue,New York,NY,US,100236924,2124896757,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21177,21177,Starbucks,11764-106301,Empire State Building,Company Owned,350 Fifth Avenue,New York,NY,US,101180110,212-268-5471,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21178,21178,Starbucks,15685-158204,69th & First,Company Owned,1281 First Avenue,New York,NY,US,100215583,212-472-1312,GMT-05:00 America/New_York,-73.96,40.77,10021,0,0,1,0,1,0,0
21179,21179,Starbucks,14241-118145,NHL store @ 47th & Sixth,Company Owned,1185 Avenue of the Americas,New York,NY,US,100362601,212-730-7645,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21180,21180,Starbucks,9240-9093,Secure Access: 55th & Sixth,Company Owned,1345 6th Ave,New York,NY,US,10105,(212) 265-8610,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21181,21181,Starbucks,14841-127064,Church Street & Murray,Company Owned,120 Church Street,New York,NY,US,100072402,212-513-1451,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21182,21182,Starbucks,7493-6648,100 Williams Street,Company Owned,100 William Street,New York,NY,US,100384512,212-509-9709,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21183,21183,Starbucks,21690-213064,Starbucks Level 3 Jacob Javits Cemt,Licensed,655 W 34th St,New York,NY,US,10001,212-216-2400,GMT-05:00 America/New_York,-74.0,40.76,10018,0,0,0,0,0,0,0
21184,21184,Starbucks,7244-646,State St & Pearl Streets,Company Owned,1 Battery Park Plaza,New York,NY,US,100041405,2124821180,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21185,21185,Starbucks,7696-46039,56th Btwn Sixth & Seventh,Company Owned,120 W. 56th Street,New York,NY,US,100193866,212-262-9273,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21186,21186,Starbucks,9467-97021,43rd & 9th,Company Owned,593 Ninth Ave,New York,NY,US,100363706,212-594-7846,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21187,21187,Starbucks,9241-229444,53rd Inside Park Ave Plaza,Company Owned,55 East 52nd Street,New York,NY,US,10022,2127507140,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21188,21188,Starbucks,7860-83021,Trump Tower @ 57th & Fifth,Company Owned,725 5th Avenue,New York,NY,US,100222519,212-421-7154,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21189,21189,Starbucks,15461-158185,8th Ave just south of 14th St,Company Owned,"122 Greenwich Avenue, (space A)",New York,NY,US,100117710,212-366-4672,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21190,21190,Starbucks,14219-116045,Houston & W. Broadway,Company Owned,482 West Broadway,New York,NY,US,100125333,212-254-0139,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21191,21191,Starbucks,29941-255665,63rd & 3rd Ave,Company Owned,1077 3rd Avenue,New York,NY,US,10065,6468663442,GMT-05:00 America/New_York,-73.96,40.76,10065,0,0,1,0,1,1,0
21192,21192,Starbucks,75194-74840,New York University,Licensed,45 West 4th Street,New York,NY,US,10012,212-995-3443,GMT-05:00 America/New_York,-74.0,40.73,10012,0,0,0,0,1,1,0
21193,21193,Starbucks,7851-80623,"Penn Station by A,C,E",Company Owned,1 Penn Plaza Concourse Level,New York,NY,US,101190002,212-736-3206,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21194,21194,Starbucks,7474-7588,93rd and Broadway,Company Owned,2498 Broadway,New York,NY,US,100257428,917-441-1643,GMT-05:00 America/New_York,-73.97,40.79,10162,0,0,0,0,0,0,0
21195,21195,Starbucks,7801-52999,41st & Madison,Company Owned,295 Madison Avenue,New York,NY,US,100176304,212-922-9078,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21196,21196,Starbucks,7506-6650,42nd btwn 3rd & Lex,Company Owned,150 E. 42nd Street,New York,NY,US,100175612,212-949-4122,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21197,21197,Starbucks,7352-920,86th & Columbus,Company Owned,540 Columbus Avenue,New York,NY,US,100243405,2124964163,GMT-05:00 America/New_York,-73.97,40.79,10162,0,0,0,0,0,0,0
21198,21198,Starbucks,7608-22381,48th & Lex,Company Owned,511 Lexington Avenue,New York,NY,US,100172017,212 4861964,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21199,21199,Starbucks,26028-243049,33rd btwn 5th & 6th,Company Owned,"350 Fifth Avenue, 130, The Capitol At Chelsea",New York,NY,US,10001,2125649141,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21200,21200,Starbucks,7792-59799,27th & 6th,Company Owned,776 Avenue of the Americas,New York,NY,US,100016354,212-481-1856,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21201,21201,Starbucks,15751-162574,W Broadway & Leonard Street,Company Owned,180 West Broadway,New York,NY,US,100132906,2123437402,GMT-05:00 America/New_York,-74.01,40.72,10013,0,0,0,0,0,1,0
21202,21202,Starbucks,7890-85122,42nd & 8th,Company Owned,251 West 42nd Street,New York,NY,US,100367201,212-398-1982,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21203,21203,Starbucks,7675-44919,14th & Sixth,Company Owned,510 Sixth Avenue,New York,NY,US,10011,(212) 242-5981,GMT-05:00 America/New_York,-74.0,40.74,10011,0,0,0,0,1,1,0
21204,21204,Starbucks,11736-106179,49th & Madison,Company Owned,425 Madison Avenue,New York,NY,US,100171110,212/644/9462,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21205,21205,Starbucks,26528-244444,6th between 39th and 40th,Company Owned,1040 Sixth Avenue,New York,NY,US,10018,3479783853,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21206,21206,Starbucks,16255-162586,3rd St & First Avenue,Company Owned,49 -1/2 First Avenue,New York,NY,US,100039430,2127771752,GMT-05:00 America/New_York,-73.99,40.72,10002,0,0,0,0,1,1,0
21207,21207,Starbucks,22420-220645,43rd & Lex,Company Owned,425 Lexington,New York,NY,US,10166,212 922-3589,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21208,21208,Starbucks,14601-126966,125th & Adam Clayton,Company Owned,201 W. 125th Street,New York,NY,US,100274466,212-222-2872,GMT-05:00 America/New_York,-73.95,40.81,10027,0,0,0,0,1,1,0
21209,21209,Starbucks,8614-93967,58th & Eight,Company Owned,4 Columbus Circle,New York,NY,US,100191100,2122650658,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21210,21210,Starbucks,11648-105796,145th & Bradhurst,Company Owned,301 W. 145th St.,New York,NY,US,100393159,212-690-7835,GMT-05:00 America/New_York,-73.94,40.82,10030,0,0,0,0,0,0,0
21211,21211,Starbucks,48117-261426,1st btwn 53rd & 54th,Company Owned,969 1st Ave,New York,NY,US,10022,3475010264,GMT-05:00 America/New_York,-73.96,40.76,10065,0,0,1,0,1,1,0
21212,21212,Starbucks,7709-53019,76th & Columbus,Company Owned,338 Columbus Avenue,New York,NY,US,100238403,646-505-1106,GMT-05:00 America/New_York,-73.98,40.78,10023,0,0,0,0,1,1,0
21213,21213,Starbucks,11765-106302,58th & Sixth,Company Owned,"1411 Sixth Avenue, Metropolitan Tower",New York,NY,US,10019,212-664-1305,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21214,21214,Starbucks,7698-59480,57th & Seventh,Company Owned,142 W. 57th Street,New York,NY,US,100193300,6467101906,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21215,21215,Starbucks,48069-251745,JP Morgan New York Plaza - 14th FL,Licensed,"4 New York Plaza, 14th Floor",New York,NY,US,10004,7185081559,GMT-05:00 America/New_York,-74.01,40.7,10005,0,0,0,0,0,0,0
21216,21216,Starbucks,17452-180204,25th & Lex,Company Owned,50 Lexington Avenue,New York,NY,US,10010,212 2542794,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21217,21217,Starbucks,7222-594,42nd & Madison,Company Owned,11 East 42nd St.,New York,NY,US,100175001,212-682-1880,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21218,21218,Starbucks,13455-107574,42nd & 2nd,Company Owned,"220 East 42nd St, Manhattan Mall",New York,NY,US,100175806,212-867-1264,GMT-05:00 America/New_York,-73.97,40.75,10017,0,0,0,0,1,1,0
21219,21219,Starbucks,18777-195025,Manhattan Mall 1st Floor,Company Owned,100 W 33rd St,New York,NY,US,10001,2126954260,GMT-05:00 America/New_York,-73.99,40.75,10001,0,0,0,0,1,1,0
21220,21220,Starbucks,25348-240404,110th & Manhattan,Company Owned,321 W 110th Street,New York,NY,US,10026,347-637-0214,GMT-05:00 America/New_York,-73.96,40.8,10026,0,0,0,0,1,1,0
21221,21221,Starbucks,849-2059,Park Row at Beekman St,Company Owned,"38 Park Row, #4",New York,NY,US,100381551,212-608-8073,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21222,21222,Starbucks,3421-93578,West 23rd and 8th,Company Owned,300 W 23rd St.,New York,NY,US,100112210,646-638-1571,GMT-05:00 America/New_York,-74.0,40.75,10199,0,0,0,0,0,0,0
21223,21223,Starbucks,25139-240084,93rd & Second,Company Owned,245 East 93rd St,New York,NY,US,10128,6464558766,GMT-05:00 America/New_York,-73.95,40.78,10028,0,0,1,0,1,0,0
21224,21224,Starbucks,20763-207924,60 Wall St,Company Owned,60 Wall St,New York,NY,US,10005,3474614068,GMT-05:00 America/New_York,-74.01,40.71,10271,0,0,0,0,0,0,0
21225,21225,Starbucks,13539-107570,23rd btwn 5th & 6th,Company Owned,14 W. 23rd St,New York,NY,US,100105203,212-367-2050,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21226,21226,Starbucks,7587-18379,24th & 6th,Company Owned,750 6th Avenue,New York,NY,US,100102710,646-230-7208,GMT-05:00 America/New_York,-73.99,40.74,10011,0,0,0,0,1,1,0
21227,21227,Starbucks,2785-89743,47th & 8th,Company Owned,770 Eighth Ave,New York,NY,US,100367017,212-830-9001,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21228,21228,Starbucks,26188-243831,Columbus Circle Subway,Company Owned,"1000 S Eighth Avenue, #34",New York,NY,US,10019,6466529813,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21229,21229,Starbucks,11934-106845,Broadway & Canal,Company Owned,405 Broadway,New York,NY,US,100133558,646-613-0148,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21230,21230,Starbucks,19030-193844,49th & Park,Company Owned,280 Park Avenue,New York,NY,US,10017,212 682-2586,GMT-05:00 America/New_York,-73.97,40.76,10022,0,0,1,0,1,0,0
21231,21231,Starbucks,7263-890,43rd & 8th,Company Owned,684 Eighth Avenue,New York,NY,US,100367114,(212) 398-9702,GMT-05:00 America/New_York,-73.99,40.76,10018,0,0,0,0,0,0,0
21232,21232,Starbucks,823-2018,78th & Lexington,Company Owned,"1117 Lexington Ave., #4",New York,NY,US,100750401,212-517-8476,GMT-05:00 America/New_York,-73.96,40.77,10021,0,0,1,0,1,0,0
21233,21233,Starbucks,7640-30819,181st & Fort Washington,Company Owned,803 W 181st St,New York,NY,US,100334516,212-927-4272,GMT-05:00 America/New_York,-73.94,40.85,10032,0,0,0,0,0,1,0
21234,21234,Starbucks,854-2051,Spring Street at Crosby St,Company Owned,72 SPRING STREET,New York,NY,US,100124019,212-219-2961,GMT-05:00 America/New_York,-74.0,40.72,10278,0,0,0,0,0,0,0
21235,21235,Starbucks,7898-84140,42nd & Park,Company Owned,125 Park Ave,New York,NY,US,100175529,212-557-2718,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21236,21236,Starbucks,7344-1271,60th and Broadway,Company Owned,1841 Broadway,New York,NY,US,100237603,2123070162,GMT-05:00 America/New_York,-73.98,40.77,10019,0,0,1,0,1,1,0
21237,21237,Starbucks,7611-32699,40th & Lex,Company Owned,360 Lexington Avenue,New York,NY,US,100176502,212-953-1662,GMT-05:00 America/New_York,-73.98,40.75,10110,0,0,0,0,0,0,0
21238,21238,Starbucks,7282-987,49th & Seventh,Company Owned,750 Seventh Avenue,New York,NY,US,100196834,(212) 974-0032,GMT-05:00 America/New_York,-73.98,40.76,10112,0,0,0,0,0,0,0
21239,21239,Starbucks,7341-1273,23rd & 3rd,Company Owned,296-300 Third Avenue,New York,NY,US,100105506,(212) 598-9651,GMT-05:00 America/New_York,-73.98,40.74,10016,0,0,1,0,1,1,0
21240,21240,Starbucks,7558-15834,96th & Madison,Company Owned,1378 Madison Avenue,New York,NY,US,101280712,212-534-7225,GMT-05:00 America/New_York,-73.95,40.79,10029,0,0,0,0,1,1,0
